Itemno	WNUM	SentenceID	ID	CPOS	Head	DepRel
19	1311	66	9	IN	14	case
19	1312	66	10	PRP$	14	nmod
19	1313	66	11	JJ	14	amod
19	1314	66	12	NN	14	nmod
19	1315	66	13	NN	14	nmod
19	1316	66	14	NN	8	nmod
19	1317	66	15	VBP	16	auxpass
19	1318	66	16	VBN	5	ccomp
19	1318	66	17	,	4	punct
19	1319	66	18	JJ	19	amod
19	1320	66	19	NNS	21	nsubj
19	1321	66	20	MD	21	aux
19	1322	66	21	VB	0	root
19	1323	66	22	PRP	21	dobj
19	1324	66	23	IN	27	case
19	1325	66	24	DT	27	det
19	1326	66	25	JJR	27	amod
19	1327	66	26	NN	27	nmod
19	1328	66	27	NN	21	nmod
19	1329	66	28	IN	32	mark
19	1330	66	29	PRP	32	nsubj
19	1331	66	30	MD	32	aux
19	1332	66	31	VB	32	aux
19	1333	66	32	VBN	21	advcl
19	1333	66	33	.	21	punct
19	1334	67	1	NNP	8	nsubj
19	1335	67	2	CC	1	cc
19	1336	67	3	NNP	1	name
19	1337	67	4	CC	1	cc
19	1338	67	5	NNP	1	conj
19	1339	67	6	DT	1	det
19	1340	67	7	RB	8	advmod
19	1341	67	8	VBN	0	root
19	1342	67	9	PRP$	12	nmod
19	1343	67	10	JJ	12	amod
19	1344	67	11	NN	12	nmod
19	1345	67	12	NNS	8	dobj
19	1345	67	13	,	18	punct
19	1346	67	14	RB	15	neg
19	1347	67	15	RB	18	advmod
19	1348	67	16	TO	18	case
19	1349	67	17	JJ	18	amod
19	1350	67	18	NNS	8	nmod
19	1351	67	19	CC	18	cc
19	1352	67	20	TO	22	case
19	1353	67	21	JJ	22	amod
19	1354	67	22	NNS	18	conj
19	1355	67	23	IN	25	case
19	1356	67	24	VBG	25	amod
19	1357	67	25	NNS	22	nmod
19	1357	67	26	.	8	punct
19	1358	68	1	DT	2	det
19	1359	68	2	NNS	6	nsubj
19	1360	68	3	VBP	6	cop
19	1361	68	4	VBN	6	nmod
19	1362	68	5	RB	6	advmod
19	1363	68	6	JJ	0	root
19	1364	68	7	CC	6	cc
19	1365	68	8	JJ	6	conj
19	1366	68	9	IN	13	case
19	1367	68	10	IN	9	mwe
19	1368	68	11	DT	13	det
19	1369	68	12	JJ	13	amod
19	1370	68	13	NN	6	nmod
19	1371	68	14	IN	17	case
19	1372	68	15	DT	17	det
19	1373	68	16	NN	17	nmod
19	1374	68	17	NN	13	nmod
19	1374	68	18	,	20	punct
19	1375	68	19	DT	20	det
19	1376	68	20	NN	13	conj
19	1377	68	21	IN	23	case
19	1378	68	22	NN	23	nmod
19	1379	68	23	NN	20	nmod
19	1380	68	24	CC	13	cc
19	1381	68	25	NNP	28	nmod
19	1381	68	26	POS	25	case
19	1382	68	27	NN	28	nmod
19	1383	68	28	NN	13	conj
19	1384	68	29	IN	31	case
19	1385	68	30	NN	31	nmod
19	1386	68	31	NNS	28	nmod
19	1387	68	32	IN	33	case
19	1388	68	33	CD	28	nmod
19	1388	68	34	.	6	punct
19	1389	69	1	TO	2	mark
19	1390	69	2	VB	10	advcl
19	1391	69	3	DT	4	det
19	1392	69	4	NN	2	dobj
19	1392	69	5	,	2	punct
19	1393	69	6	DT	7	det
19	1394	69	7	NNP	10	nsubj
19	1395	69	8	JJ	9	amod
19	1396	69	9	NN	10	nmod
19	1397	69	10	VBD	0	root
19	1398	69	11	IN	14	mark
19	1399	69	12	PRP	14	nsubj
19	1400	69	13	VBD	14	aux
19	1401	69	14	VBG	10	ccomp
19	1402	69	15	DT	18	det
19	1403	69	16	NN	18	nmod
19	1404	69	17	NN	18	nmod
19	1405	69	18	NN	14	dobj
19	1405	69	19	(	20	punct
19	1406	69	20	NNP	18	appos
19	1406	69	21	)	20	punct
19	1406	69	22	,	24	punct
19	1407	69	23	WDT	24	mark
19	1408	69	24	VBZ	14	advcl
19	1409	69	25	IN	28	mark
19	1410	69	26	NN	27	nmod
19	1411	69	27	NNS	28	nsubj
19	1412	69	28	VBP	24	ccomp
19	1413	69	29	JJ	30	amod
19	1414	69	30	NN	28	dobj
19	1415	69	31	TO	32	mark
19	1416	69	32	VB	28	ccomp
19	1417	69	33	NNS	32	dobj
19	1418	69	34	IN	35	case
19	1419	69	35	NN	32	nmod
19	1419	69	36	.	10	punct
19	1420	70	1	CC	9	discourse
19	1421	70	2	JJ	9	nsubjpass
19	1422	70	3	IN	5	case
19	1423	70	4	DT	5	det
19	1424	70	5	NN	2	nmod
19	1425	70	6	VBZ	9	aux
19	1426	70	7	RB	9	advmod
19	1427	70	8	VBN	9	auxpass
19	1428	70	9	VBN	0	root
19	1428	70	10	.	9	punct
19	1429	71	1	IN	5	case
19	1430	71	2	DT	5	det
19	1431	71	3	JJ	5	amod
19	1432	71	4	CD	5	nummod
19	1433	71	5	NNS	20	nmod
19	1433	71	6	,	7	punct
19	1434	71	7	VBZ	20	parataxis
19	1435	71	8	DT	9	det
19	1436	71	9	NNP	7	nsubj
19	1436	71	10	,	7	punct
19	1437	71	11	DT	12	det
19	1438	71	12	NN	20	nsubj
19	1439	71	13	IN	14	case
19	1440	71	14	NNS	12	nmod
19	1441	71	15	IN	18	case
19	1442	71	16	JJ	18	amod
19	1443	71	17	NN	18	nmod
19	1444	71	18	NNS	14	nmod
19	1445	71	19	VBZ	20	aux
19	1446	71	20	VBN	0	root
19	1447	71	21	IN	23	case
19	1448	71	22	CD	23	nummod
19	1449	71	23	CD	20	nmod
19	1449	71	24	,	25	punct
19	1450	71	25	VBG	20	advmod
19	1451	71	26	RB	27	advmod
19	1452	71	27	CD	28	nummod
19	1453	71	28	CD	25	dobj
19	1454	71	29	IN	31	case
19	1455	71	30	DT	31	det
19	1456	71	31	NNS	25	nmod
19	1456	71	32	.	20	punct
19	1457	72	1	RB	4	discourse
19	1458	72	2	WP	4	nsubj
19	1459	72	3	VBZ	4	aux
19	1460	72	4	VBN	0	root
19	1461	72	5	TO	6	case
19	1462	72	6	DT	4	nmod
19	1463	72	7	WP	9	mark
19	1464	72	8	VBP	9	aux
19	1465	72	9	VBN	6	acl
19	1466	72	10	PRP$	13	nmod
19	1467	72	11	JJ	13	amod
19	1468	72	12	NN	13	nmod
19	1469	72	13	NNS	9	dobj
19	1469	72	14	.	4	punct
19	1470	73	1	RB	2	advmod
19	1471	73	2	CD	4	nsubj
19	1472	73	3	VBP	4	cop
19	1473	73	4	JJ	0	root
19	1474	73	5	TO	7	mark
19	1475	73	6	VB	7	aux
19	1476	73	7	VBN	4	ccomp
19	1477	73	8	TO	11	case
19	1478	73	9	NN	11	nmod
19	1479	73	10	NN	11	nmod
19	1480	73	11	NNS	7	nmod
19	1480	73	12	,	13	punct
19	1481	73	13	VBG	7	advmod
19	1482	73	14	CD	15	nummod
19	1483	73	15	CD	17	nummod
19	1484	73	16	JJR	17	amod
19	1485	73	17	NNS	13	dobj
19	1486	73	18	IN	20	case
19	1487	73	19	DT	20	det
19	1488	73	20	NN	13	nmod
19	1489	73	21	IN	23	case
19	1490	73	22	JJ	23	amod
19	1491	73	23	NN	20	nmod
19	1491	73	24	.	4	punct
19	1492	74	1	CC	20	discourse
19	1493	74	2	IN	5	case
19	1494	74	3	DT	5	det
19	1495	74	4	JJ	5	amod
19	1496	74	5	NN	20	nmod
19	1497	74	6	IN	8	case
19	1498	74	7	DT	8	det
19	1499	74	8	NN	5	nmod
19	1500	74	9	IN	12	case
19	1501	74	10	JJ	12	amod
19	1502	74	11	NN	12	nmod
19	1503	74	12	NNS	8	nmod
19	1503	74	13	,	5	punct
19	1504	74	14	DT	16	det
19	1505	74	15	JJ	16	amod
19	1506	74	16	NN	20	nsubj
19	1507	74	17	MD	20	aux
19	1508	74	18	VB	20	cop
19	1509	74	19	RB	20	advmod
19	1510	74	20	JJR	0	root
19	1510	74	21	.	20	punct
19	1510	75	1	``	14	punct
19	1511	75	2	IN	5	case
19	1512	75	3	DT	5	det
19	1513	75	4	JJ	5	amod
19	1514	75	5	NN	14	nmod
19	1514	75	6	,	5	punct
19	1515	75	7	DT	8	det
19	1516	75	8	NNS	14	nsubj
19	1517	75	9	CC	8	cc
19	1518	75	10	DT	11	det
19	1519	75	11	NN	8	conj
19	1520	75	12	VBP	14	aux
19	1521	75	13	VBN	14	aux
19	1522	75	14	VBG	0	root
19	1523	75	15	NN	14	dobj
19	1524	75	16	IN	18	case
19	1525	75	17	NNS	18	nmod
19	1526	75	18	NN	15	nmod
19	1527	75	19	IN	22	case
19	1528	75	20	TO	22	case
19	1529	75	21	JJ	22	amod
19	1530	75	22	NNS	14	nmod
19	1530	75	23	,	27	punct
19	1531	75	24	DT	27	nsubj
19	1532	75	25	IN	26	case
19	1533	75	26	WP	24	nmod
19	1534	75	27	VBP	22	acl
19	1535	75	28	DT	29	neg
19	1536	75	29	NN	27	dobj
19	1537	75	30	WRB	31	mark
19	1538	75	31	JJ	27	ccomp
19	1539	75	32	PRP	31	nsubj
19	1540	75	33	MD	31	aux
19	1541	75	34	VB	31	cop
19	1542	75	35	WRB	37	mark
19	1543	75	36	PRP	37	nsubj
19	1544	75	37	VBP	31	advcl
19	1545	75	38	CC	27	cc
19	1546	75	39	RB	42	advmod
19	1547	75	40	VB	42	aux
19	1548	75	41	RB	42	neg
19	1549	75	42	VB	27	conj
19	1550	75	43	DT	45	det
19	1551	75	44	JJ	45	amod
19	1552	75	45	NN	42	dobj
19	1553	75	46	TO	47	mark
19	1554	75	47	VB	42	ccomp
19	1555	75	48	DT	49	det
19	1556	75	49	NNS	47	dobj
19	1557	75	50	VBN	49	acl
19	1558	75	51	TO	52	mark
19	1559	75	52	VB	50	ccomp
19	1560	75	53	RP	52	compound
19	1561	75	54	DT	57	det
19	1562	75	55	JJ	57	amod
19	1563	75	56	NN	57	nmod
19	1564	75	57	NN	52	dobj
19	1565	75	58	IN	60	case
19	1566	75	59	PRP$	60	nmod
19	1567	75	60	JJ	52	nmod
19	1567	75	61	,	63	punct
19	1567	75	62	''	63	punct
19	1568	75	63	VBZ	14	parataxis
19	1569	75	64	NNP	65	name
19	1570	75	65	NNP	63	nsubj
19	1570	75	66	,	69	punct
19	1571	75	67	NNP	69	nmod
19	1572	75	68	NNP	69	nmod
19	1573	75	69	NNP	65	appos
19	1573	75	70	.	14	punct
19	1574	76	1	JJ	3	amod
19	1575	76	2	NN	3	nmod
19	1576	76	3	NNS	4	nsubj
19	1577	76	4	VBP	0	root
19	1578	76	5	IN	8	mark
19	1579	76	6	PRP	8	nsubj
19	1580	76	7	MD	8	aux
19	1581	76	8	VB	4	ccomp
19	1582	76	9	DT	11	det
19	1583	76	10	VBN	11	amod
19	1584	76	11	NN	8	dobj
19	1585	76	12	IN	14	case
19	1586	76	13	PRP$	14	nmod
19	1587	76	14	NN	11	nmod
19	1587	76	15	,	18	parataxis
19	1588	76	16	RB	18	advmod
19	1589	76	17	JJ	18	nummod
19	1590	76	18	NNS	11	appos
19	1590	76	19	,	18	parataxis
19	1591	76	20	IN	21	case
19	1592	76	21	NN	8	nmod
19	1592	76	22	.	4	punct
19	1593	77	1	CC	10	discourse
19	1594	77	2	WRB	4	mark
19	1595	77	3	NNS	4	nsubj
19	1596	77	4	VBP	10	advcl
19	1597	77	5	PRP	4	dobj
19	1597	77	6	,	4	punct
19	1598	77	7	PRP	10	nsubj
19	1599	77	8	VBP	10	auxpass
19	1600	77	9	RB	10	advmod
19	1601	77	10	VBN	0	root
19	1602	77	11	IN	19	case
19	1603	77	12	VBN	19	amod
19	1604	77	13	NN	19	nmod
19	1604	77	14	:	17	punct
19	1606	77	15	CC	17	cc
19	1607	77	16	NN	17	nmod
19	1608	77	17	NN	13	parataxis
19	1608	77	18	:	17	punct
19	1610	77	19	NNS	10	nmod
19	1610	77	20	,	22	punct
19	1611	77	21	WDT	22	mark
19	1612	77	22	VBP	19	acl
19	1613	77	23	DT	25	neg
19	1614	77	24	JJ	25	amod
19	1615	77	25	NN	22	dobj
19	1615	77	26	.	10	punct
19	1616	78	1	DT	3	det
19	1617	78	2	JJ	3	amod
19	1618	78	3	NN	6	nsubjpass
19	1619	78	4	VBZ	6	auxpass
19	1620	78	5	RB	6	neg
19	1621	78	6	VBN	0	root
19	1622	78	7	IN	9	case
19	1623	78	8	JJ	9	amod
19	1624	78	9	NN	6	nmod
19	1625	78	10	CC	9	cc
19	1626	78	11	IN	13	case
19	1627	78	12	DT	13	det
19	1628	78	13	NN	9	conj
19	1629	78	14	IN	16	case
19	1630	78	15	DT	16	det
19	1631	78	16	NN	13	nmod
19	1632	78	17	IN	20	case
19	1633	78	18	DT	20	det
19	1634	78	19	VBG	20	amod
19	1635	78	20	NNS	16	nmod
19	1636	78	21	CC	20	cc
19	1637	78	22	NN	23	nmod
19	1638	78	23	NNS	20	conj
19	1639	78	24	IN	25	case
19	1640	78	25	NN	23	nmod
19	1640	78	26	.	6	punct
19	1641	79	1	PRP	4	nsubj
19	1642	79	2	VBP	4	cop
19	1643	79	3	RB	4	advmod
19	1644	79	4	JJR	0	root
19	1645	79	5	IN	6	case
19	1646	79	6	NNS	4	nmod
19	1646	79	7	,	11	punct
19	1647	79	8	IN	11	mark
19	1648	79	9	PRP$	10	nmod
19	1649	79	10	NNS	11	nsubj
19	1650	79	11	VBP	4	advcl
19	1651	79	12	TO	15	mark
19	1652	79	13	VB	15	cop
19	1653	79	14	RB	15	advmod
19	1654	79	15	JJR	11	ccomp
19	1654	79	16	,	20	punct
19	1655	79	17	IN	20	mark
19	1656	79	18	DT	19	det
19	1657	79	19	NN	20	nsubj
19	1658	79	20	VBZ	11	advcl
19	1659	79	21	IN	20	compound
19	1660	79	22	PDT	26	det
19	1661	79	23	DT	26	det
19	1662	79	24	NN	26	nmod
19	1663	79	25	NN	26	nmod
19	1664	79	26	NN	20	dobj
19	1664	79	27	.	4	punct
19	1665	80	1	IN	3	mark
19	1666	80	2	PRP	3	nsubj
19	1667	80	3	VBP	11	advcl
19	1668	80	4	PRP	3	dobj
19	1669	80	5	IN	7	case
19	1670	80	6	DT	7	det
19	1671	80	7	NN	3	nmod
19	1671	80	8	,	3	punct
19	1672	80	9	RB	11	advmod
19	1673	80	10	MD	11	aux
19	1674	80	11	VB	0	root
19	1675	80	12	IN	14	case
19	1676	80	13	DT	14	det
19	1677	80	14	NNS	11	nmod
19	1678	80	15	VBN	14	acl
19	1679	80	16	RP	15	compound
19	1680	80	17	IN	21	case
19	1681	80	18	PRP$	21	nmod
19	1682	80	19	JJ	21	amod
19	1683	80	20	NN	21	nmod
19	1684	80	21	NN	15	nmod
19	1685	80	22	RB	23	advmod
19	1686	80	23	RB	15	advmod
19	1686	80	24	,	28	punct
19	1687	80	25	WDT	28	mark
19	1688	80	26	MD	28	aux
19	1689	80	27	VB	28	cop
19	1690	80	28	JJ	11	advcl
19	1690	80	29	.	11	punct
19	1691	81	1	EX	2	expl
19	1692	81	2	VBP	0	root
19	1693	81	3	NNS	2	nsubj
19	1694	81	4	IN	11	mark
19	1695	81	5	DT	11	nsubjpass
19	1696	81	6	VBG	5	acl
19	1697	81	7	NN	6	dobj
19	1698	81	8	MD	11	aux
19	1699	81	9	VB	11	auxpass
19	1700	81	10	RBS	11	advmod
19	1701	81	11	VBN	3	acl
19	1701	81	12	,	16	punct
19	1702	81	13	IN	16	mark
19	1703	81	14	PRP	16	nsubj
19	1704	81	15	MD	16	aux
19	1705	81	16	VB	11	advcl
19	1706	81	17	JJR	18	amod
19	1707	81	18	NN	16	dobj
19	1708	81	19	TO	20	mark
19	1709	81	20	VB	16	ccomp
19	1710	81	21	NN	20	dobj
19	1711	81	22	IN	24	case
19	1712	81	23	DT	24	det
19	1713	81	24	NNS	21	nmod
19	1713	81	25	,	2	punct
19	1714	81	26	CC	2	cc
19	1715	81	27	IN	32	mark
19	1716	81	28	PRP	32	nsubj
19	1717	81	29	VBP	32	aux
19	1718	81	30	VBN	32	cop
19	1719	81	31	DT	32	det
19	1720	81	32	NN	45	advcl
19	1721	81	33	IN	37	case
19	1722	81	34	PRP$	37	nmod
19	1723	81	35	JJ	37	amod
19	1724	81	36	NN	37	nmod
19	1725	81	37	NN	32	nmod
19	1726	81	38	IN	41	case
19	1727	81	39	DT	41	det
19	1728	81	40	JJ	41	amod
19	1729	81	41	NN	32	nmod
19	1729	81	42	,	32	punct
19	1730	81	43	DT	44	det
19	1731	81	44	NNS	45	nsubj
19	1732	81	45	VBP	2	conj
19	1733	81	46	IN	50	mark
19	1734	81	47	PRP	50	nsubj
19	1735	81	48	MD	50	aux
19	1736	81	49	RB	50	advmod
19	1737	81	50	VB	45	ccomp
19	1738	81	51	RP	50	compound
19	1739	81	52	DT	54	det
19	1740	81	53	JJ	54	amod
19	1741	81	54	NN	50	dobj
19	1742	81	55	IN	57	case
19	1743	81	56	PRP$	57	amod
19	1744	81	57	NN	54	nmod
19	1744	81	58	.	2	punct
19	1745	82	1	DT	9	nsubj
19	1746	82	2	JJ	1	acl
19	1747	82	3	TO	4	mark
19	1748	82	4	VB	2	ccomp
19	1749	82	5	DT	7	det
19	1750	82	6	JJS	7	amod
19	1751	82	7	NN	4	dobj
19	1752	82	8	VBP	9	cop
19	1753	82	9	NNS	0	root
19	1754	82	10	IN	13	case
19	1755	82	11	PRP$	13	nmod
19	1756	82	12	JJ	13	amod
19	1757	82	13	NNS	9	nmod
19	1758	82	14	CC	13	cc
19	1759	82	15	JJ	16	amod
19	1760	82	16	NNS	13	conj
19	1760	82	17	.	9	punct
19	1760	83	1	``	14	punct
19	1761	83	2	IN	5	case
19	1762	83	3	JJ	5	amod
19	1763	83	4	NN	5	nmod
19	1764	83	5	NNS	14	nmod
19	1764	83	6	,	5	punct
19	1765	83	7	DT	8	det
19	1766	83	8	NN	14	nsubj
19	1767	83	9	IN	13	case
19	1768	83	10	DT	13	det
19	1769	83	11	NN	13	nmod
19	1769	83	12	POS	11	case
19	1770	83	13	NN	8	nmod
19	1771	83	14	VBZ	0	root
19	1772	83	15	DT	16	det
19	1773	83	16	JJR	18	xcomp
19	1774	83	17	PRP	18	nsubj
19	1775	83	18	VBP	14	advcl
19	1775	83	19	,	21	punct
19	1775	83	20	''	21	punct
19	1776	83	21	VBZ	14	parataxis
19	1777	83	22	NNP	23	name
19	1778	83	23	NNP	21	nsubj
19	1778	83	24	,	27	punct
19	1779	83	25	NNS	26	nmod
19	1780	83	26	NN	27	nmod
19	1781	83	27	NN	23	appos
19	1782	83	28	IN	29	case
19	1783	83	29	NNP	27	nmod
19	1784	83	30	CC	29	cc
19	1785	83	31	NNP	29	name
19	1785	83	32	.	14	punct
19	1785	84	1	``	11	punct
19	1786	84	2	RB	11	discourse
19	1787	84	3	IN	5	case
19	1788	84	4	DT	5	det
19	1789	84	5	NN	11	nmod
19	1790	84	6	IN	7	case
19	1791	84	7	CD	5	nmod
19	1792	84	8	PRP$	9	nmod
19	1793	84	9	NN	11	nsubj
19	1794	84	10	MD	11	aux
19	1795	84	11	VB	0	root
19	1796	84	12	CD	14	nummod
19	1797	84	13	IN	14	goeswith
19	1798	84	14	NN	11	dobj
19	1799	84	15	IN	16	case
19	1800	84	16	NN	14	nmod
19	1800	84	17	,	18	punct
19	1801	84	18	VBG	11	advcl
19	1802	84	19	TO	22	case
19	1803	84	20	CD	22	nummod
19	1804	84	21	IN	22	goeswith
19	1805	84	22	NN	18	nmod
19	1806	84	23	IN	25	case
19	1807	84	24	DT	25	det
19	1808	84	25	NN	18	nmod
19	1809	84	26	IN	27	case
19	1810	84	27	CD	25	nmod
19	1810	84	28	.	11	punct
19	1811	85	1	IN	4	mark
19	1812	85	2	PRP	4	nsubjpass
19	1813	85	3	VBP	4	auxpass
19	1814	85	4	VBN	22	advcl
19	1815	85	5	IN	4	compound
19	1816	85	6	IN	10	case
19	1817	85	7	PRP$	10	nmod
19	1818	85	8	JJ	10	amod
19	1819	85	9	NN	10	nmod
19	1820	85	10	NN	4	nmod
19	1821	85	11	IN	14	case
19	1822	85	12	NN	14	nmod
19	1823	85	13	NN	14	nmod
19	1824	85	14	NN	4	nmod
19	1825	85	15	IN	17	case
19	1826	85	16	PRP$	17	nmod
19	1827	85	17	NN	4	nmod
19	1827	85	18	,	4	punct
19	1828	85	19	PRP	22	nsubj
19	1829	85	20	MD	22	aux
19	1830	85	21	RB	22	advmod
19	1831	85	22	VB	0	root
19	1832	85	23	DT	25	det
19	1833	85	24	JJ	25	amod
19	1834	85	25	NN	22	dobj
19	1834	85	26	.	22	punct
19	1835	86	1	DT	2	det
19	1836	86	2	NNS	5	nsubj
19	1837	86	3	VBP	5	aux
19	1838	86	4	RB	5	advmod
19	1839	86	5	VBG	0	root
19	1840	86	6	TO	7	mark
19	1841	86	7	VB	5	ccomp
19	1842	86	8	RP	7	compound
19	1843	86	9	CC	5	cc
19	1844	86	10	VBP	12	cop
19	1845	86	11	RBS	12	advmod
19	1846	86	12	JJ	5	conj
19	1847	86	13	TO	14	mark
19	1848	86	14	VB	12	ccomp
19	1849	86	15	TO	16	mark
19	1850	86	16	VB	14	ccomp
19	1851	86	17	RP	16	compound
19	1852	86	18	PRP$	19	nmod
19	1853	86	19	NNS	16	dobj
19	1853	86	20	.	5	punct
19	1853	86	21	''	5	punct
19	1854	87	1	NN	3	nmod
19	1854	87	2	POS	1	case
19	1855	87	3	NN	5	nsubj
19	1856	87	4	VBZ	5	cop
19	1857	87	5	JJ	0	root
19	1857	87	6	,	5	punct
19	1858	87	7	CC	5	cc
19	1859	87	8	PRP	12	nsubj
19	1860	87	9	VBZ	12	cop
19	1861	87	10	DT	12	det
19	1862	87	11	JJ	12	amod
19	1863	87	12	NN	5	conj
19	1864	87	13	TO	14	mark
19	1865	87	14	VB	12	ccomp
19	1866	87	15	JJ	17	amod
19	1867	87	16	JJ	17	amod
19	1868	87	17	NN	14	dobj
19	1868	87	18	.	5	punct
19	1869	88	1	IN	6	mark
19	1870	88	2	PRP	6	nsubj
19	1871	88	3	VBP	6	cop
19	1872	88	4	IN	6	case
19	1873	88	5	JJR	6	amod
19	1874	88	6	NNS	15	advcl
19	1875	88	7	IN	10	case
19	1876	88	8	JJ	10	amod
19	1877	88	9	NNS	10	nmod
19	1878	88	10	NNS	6	nmod
19	1878	88	11	,	6	punct
19	1879	88	12	PRP	15	nsubj
19	1880	88	13	MD	15	aux
19	1881	88	14	VB	15	cop
19	1882	88	15	JJ	0	root
19	1883	88	16	TO	17	mark
19	1884	88	17	VB	15	ccomp
19	1885	88	18	IN	20	case
19	1886	88	19	PRP$	20	nmod
19	1887	88	20	NN	17	nmod
19	1888	88	21	TO	22	mark
19	1889	88	22	VB	17	ccomp
19	1890	88	23	DT	24	det
19	1891	88	24	NN	22	dobj
19	1891	88	25	.	15	punct
19	1892	89	1	JJS	2	amod
19	1893	89	2	NNS	4	nsubj
19	1894	89	3	MD	4	aux
19	1895	89	4	VB	0	root
19	1896	89	5	DT	8	det
19	1897	89	6	NN	8	nmod
19	1898	89	7	NN	8	nmod
19	1899	89	8	NN	4	dobj
19	1900	89	9	IN	10	case
19	1901	89	10	NN	4	nmod
19	1902	89	11	IN	15	case
19	1903	89	12	DT	15	det
19	1904	89	13	JJ	15	amod
19	1905	89	14	NN	15	nmod
19	1906	89	15	NN	10	nmod
19	1906	89	16	.	4	punct
19	1907	90	1	IN	3	mark
19	1908	90	2	PRP	3	nsubj
19	1909	90	3	VBP	7	advcl
19	1910	90	4	DT	5	det
19	1911	90	5	NN	3	dobj
19	1911	90	6	,	3	punct
19	1912	90	7	VB	0	root
19	1913	90	8	PRP$	9	nmod
19	1914	90	9	NNS	7	dobj
19	1915	90	10	RB	7	advmod
19	1916	90	11	IN	12	mark
19	1917	90	12	VBG	7	advcl
19	1917	90	13	,	17	punct
19	1918	90	14	IN	17	mark
19	1919	90	15	PRP	17	expl
19	1920	90	16	VBZ	17	cop
19	1921	90	17	JJ	7	advcl
19	1922	90	18	TO	19	mark
19	1923	90	19	VB	17	csubj
19	1924	90	20	DT	22	det
19	1925	90	21	JJ	22	amod
19	1926	90	22	NN	19	dobj
19	1927	90	23	IN	24	case
19	1928	90	24	PRP	19	nmod
19	1928	90	25	.	7	punct
19	1928	91	1	``	34	punct
19	1929	91	2	IN	5	case
19	1930	91	3	PRP	5	nsubjpass
19	1931	91	4	VBP	5	auxpass
19	1932	91	5	VBN	34	advcl
19	1933	91	6	DT	7	det
19	1934	91	7	NN	5	dobj
19	1935	91	8	IN	9	mark
19	1936	91	9	VBG	7	acl
19	1937	91	10	IN	14	case
19	1938	91	11	DT	14	det
19	1939	91	12	JJ	14	amod
19	1940	91	13	NN	14	nmod
19	1941	91	14	NN	9	nmod
19	1942	91	15	CC	9	cc
19	1943	91	16	VBG	9	case
19	1944	91	17	IN	16	compound
19	1945	91	18	TO	22	case
19	1946	91	19	DT	22	det
19	1947	91	20	NN	22	nmod
19	1948	91	21	NN	22	nmod
19	1949	91	22	NN	16	nmod
19	1949	91	23	,	28	punct
19	1950	91	24	IN	28	mark
19	1951	91	25	JJ	26	amod
19	1952	91	26	NNS	28	nsubj
19	1953	91	27	VBP	28	aux
19	1954	91	28	VBG	5	advcl
19	1955	91	29	PRP$	30	nmod
19	1956	91	30	NN	28	dobj
19	1956	91	31	,	5	punct
19	1957	91	32	PRP	34	nsubj
19	1958	91	33	MD	34	aux
19	1959	91	34	VB	0	root
19	1960	91	35	RB	34	advmod
19	1960	91	36	,	38	punct
19	1960	91	37	''	38	punct
19	1961	91	38	VBZ	34	parataxis
19	1962	91	39	NNP	40	name
19	1963	91	40	NNP	38	nsubj
19	1963	91	41	,	42	punct
19	1964	91	42	NN	40	appos
19	1965	91	43	IN	46	case
19	1966	91	44	JJ	46	amod
19	1967	91	45	JJ	46	amod
19	1968	91	46	NN	42	nmod
19	1969	91	47	NNP	48	name
19	1970	91	48	NNP	46	appos
19	1971	91	49	CC	48	cc
19	1972	91	50	NNPS	48	name
19	1972	91	51	.	34	punct
19	1972	92	1	``	7	punct
19	1973	92	2	DT	5	det
19	1974	92	3	NN	5	nmod
19	1975	92	4	NN	5	nmod
19	1976	92	5	NN	7	nsubj
19	1977	92	6	MD	7	aux
19	1978	92	7	VB	0	root
19	1979	92	8	RB	9	advmod
19	1980	92	9	JJ	11	amod
19	1981	92	10	NN	11	nmod
19	1982	92	11	NNS	7	dobj
19	1982	92	12	,	7	punct
19	1983	92	13	CC	7	cc
19	1984	92	14	RB	15	advmod
19	1985	92	15	RB	19	advmod
19	1985	92	16	,	15	punct
19	1986	92	17	PRP	19	nsubj
19	1987	92	18	VBP	19	cop
19	1988	92	19	JJR	7	conj
19	1989	92	20	RB	19	advmod
19	1990	92	21	IN	25	case
19	1991	92	22	DT	25	det
19	1992	92	23	JJ	25	amod
19	1993	92	24	NN	25	nmod
19	1994	92	25	NN	19	nmod
19	1994	92	26	.	7	punct
19	1994	92	27	''	7	punct
19	1995	93	1	IN	5	mark
19	1996	93	2	PRP$	4	nmod
19	1997	93	3	JJ	4	amod
19	1998	93	4	NN	5	nsubj
19	1999	93	5	VBZ	15	advmod
19	2000	93	6	TO	7	mark
19	2001	93	7	VB	5	ccomp
19	2002	93	8	DT	11	det
19	2003	93	9	NN	11	nmod
19	2004	93	10	NN	11	nmod
19	2005	93	11	NN	7	iobj
19	2005	93	12	,	5	punct
19	2006	93	13	PRP	15	expl
19	2007	93	14	VBZ	15	cop
19	2008	93	15	JJ	0	root
19	2009	93	16	VBG	15	csubj
19	2010	93	17	RB	16	advmod
19	2010	93	18	,	23	punct
19	2011	93	19	IN	23	mark
19	2012	93	20	PRP$	21	nmod
19	2013	93	21	NN	23	nsubj
19	2014	93	22	MD	23	aux
19	2015	93	23	VB	15	advcl
19	2015	93	24	.	15	punct
19	2016	94	1	VB	0	root
19	2017	94	2	RP	1	compound
